-5.886291,6.714676,1.000000
-5.793177,8.129055,1.000000
7.796826,3.132650,1.000000
-8.002677,8.657764,1.000000
7.104896,10.253073,1.000000
-3.892225,9.443282,1.000000
-5.920310,9.834567,1.000000
-8.414494,0.641503,1.000000
-4.928050,9.562285,1.000000
-6.631105,7.548456,1.000000
-10.822252,4.352660,1.000000
3.435255,10.304029,1.000000
4.769220,5.817353,1.000000
6.794589,3.846550,1.000000
-3.531470,9.132877,1.000000
6.787557,10.354991,1.000000
12.113178,0.583453,1.000000
7.226411,5.025726,1.000000
0.771092,7.798273,1.000000
7.336491,7.502440,1.000000
-4.972467,8.370363,1.000000
-1.275013,10.963413,1.000000
7.797278,7.077270,1.000000
8.447413,0.947242,1.000000
2.981621,9.791162,1.000000
7.725885,4.436445,1.000000
0.453764,7.611276,1.000000
3.624747,10.256973,1.000000
-7.026852,5.681518,1.000000
10.772202,4.618702,1.000000
-7.526372,9.362594,1.000000
-8.500717,2.735538,1.000000
5.368180,10.579751,1.000000
8.649330,3.576759,1.000000
0.677808,10.388397,1.000000
11.794220,1.634049,1.000000
7.002989,4.544210,1.000000
-0.905099,9.728412,1.000000
-2.669486,12.177800,1.000000
7.526311,4.650683,1.000000
-0.612934,9.598853,1.000000
9.951857,1.025462,1.000000
0.705955,7.872997,1.000000
4.367573,6.756951,1.000000
-3.446817,7.366739,1.000000
-9.302719,4.206127,1.000000
-7.313920,8.505180,1.000000
4.953829,8.898178,1.000000
-7.802525,8.186295,1.000000
-10.856608,2.609828,1.000000
5.828921,5.708676,1.000000
-9.889621,3.744754,1.000000
-4.417795,8.116321,1.000000
-6.055291,7.832882,1.000000
7.746954,4.382598,1.000000
-7.313117,9.174109,1.000000
5.565427,7.788796,1.000000
-7.441425,6.844329,1.000000
-5.987685,5.441035,1.000000
9.616729,3.301817,1.000000
2.917691,9.421047,1.000000
-10.775524,5.844500,1.000000
3.432920,9.943795,1.000000
2.912630,7.085553,1.000000
-12.175238,2.619964,1.000000
-2.797210,7.090352,1.000000
-1.404473,9.388871,1.000000
5.891474,7.126033,1.000000
7.419178,4.033116,1.000000
-7.565063,7.991550,1.000000
7.780353,3.571937,1.000000
3.588212,10.601675,1.000000
0.897054,11.177724,1.000000
-8.558590,1.398679,1.000000
-8.179761,4.463946,1.000000
9.995018,4.741106,1.000000
1.916412,9.162653,1.000000
-7.851107,4.638305,1.000000
-6.316334,7.265193,1.000000
6.115275,5.444365,1.000000
-0.885823,12.370700,1.000000
4.890654,9.138478,1.000000
-9.787471,5.357739,1.000000
-5.001482,8.001557,1.000000
-10.995775,2.667892,1.000000
6.806914,4.410611,1.000000
-8.264633,3.437181,1.000000
10.689622,0.132104,1.000000
-7.236005,2.275981,1.000000
11.027171,0.858215,1.000000
8.539909,1.664387,1.000000
3.873277,10.246418,1.000000
7.586300,4.046764,1.000000
0.561318,10.409246,1.000000
-11.287812,3.260214,1.000000
8.328256,7.490222,1.000000
-7.301914,8.081239,1.000000
-3.781427,11.093281,1.000000
-1.999519,11.135288,1.000000
-6.720916,4.221059,1.000000
8.055545,3.490255,1.000000
2.747110,7.955345,1.000000
-8.658378,6.298591,1.000000
10.077707,3.840022,1.000000
-4.281489,9.696772,1.000000
-0.672752,7.509060,1.000000
-8.685994,2.651276,1.000000
4.075988,9.866320,1.000000
5.250330,10.114450,1.000000
-0.821915,9.220119,1.000000
-9.349138,5.601342,1.000000
-1.275167,8.284913,1.000000
-3.373945,11.055757,1.000000
9.598831,4.973950,1.000000
-2.567917,11.880078,1.000000
10.231160,7.005344,1.000000
-7.569606,7.486554,1.000000
0.734346,9.446782,1.000000
4.828497,10.846883,1.000000
-8.840558,0.018510,1.000000
-8.044299,2.725305,1.000000
-10.296846,1.425825,1.000000
-6.511751,3.782552,1.000000
-5.024146,6.937429,1.000000
5.824311,7.678086,1.000000
-3.742907,8.933773,1.000000
-3.989777,6.882321,1.000000
-6.276058,6.622555,1.000000
-4.450304,9.903873,1.000000
-0.326860,10.067387,1.000000
6.811441,6.528836,1.000000
8.212637,2.588322,1.000000
3.162033,12.047766,1.000000
-8.696234,1.888651,1.000000
11.762384,0.864433,1.000000
10.812992,3.470399,1.000000
10.204116,4.206634,1.000000
8.649090,0.542718,1.000000
10.697595,3.096335,1.000000
7.688582,2.004371,1.000000
1.355119,8.462978,1.000000
0.266803,10.178407,1.000000
1.710386,10.196254,1.000000
9.249522,0.800907,1.000000
2.871332,10.977548,1.000000
-1.305642,9.044682,1.000000
-4.840738,6.353926,1.000000
10.441875,0.095884,1.000000
10.509794,5.803319,1.000000
7.688157,2.639288,1.000000
-5.679132,8.166657,1.000000
9.122872,6.247498,1.000000
3.228443,11.278796,1.000000
7.464938,2.519839,1.000000
-6.309336,6.198577,1.000000
-2.339499,8.148463,1.000000
-9.338046,5.692314,1.000000
0.606232,8.641190,1.000000
9.232464,3.655185,1.000000
-7.153810,8.320320,1.000000
-5.080733,7.549601,1.000000
7.418897,7.095635,1.000000
11.140276,4.923088,1.000000
5.897089,9.621675,1.000000
11.778693,3.784556,1.000000
10.416269,2.581125,1.000000
5.691392,8.059380,1.000000
3.840933,7.088957,1.000000
-8.208091,2.021531,1.000000
8.415653,5.920488,1.000000
-8.817194,3.924806,1.000000
10.425630,4.246044,1.000000
9.852401,7.034325,1.000000
7.005340,7.484308,1.000000
-5.222251,7.717583,1.000000
6.254526,4.902833,1.000000
8.328353,2.437084,1.000000
-6.712929,8.722609,1.000000
11.198721,1.500518,1.000000
10.101205,4.404290,1.000000
6.756784,4.788264,1.000000
8.288612,0.283821,1.000000
10.664845,1.244811,1.000000
-2.308254,9.302691,1.000000
7.606345,6.279272,1.000000
3.168039,8.367541,1.000000
8.776955,2.429971,1.000000
7.571358,2.182420,1.000000
2.815962,7.652616,1.000000
-4.211096,8.929913,1.000000
1.036507,10.105370,1.000000
-4.504207,6.292258,1.000000
8.751720,0.914692,1.000000
7.701967,2.559415,1.000000
-8.284788,3.927018,1.000000
7.634051,4.426117,1.000000
-6.678751,9.419597,1.000000
3.363284,10.078350,1.000000
1.903968,8.653169,1.000000
-5.627772,7.487092,1.000000
-6.604012,9.226367,1.000000
11.534817,0.277826,1.000000
8.599825,2.646785,1.000000
5.773929,6.594879,1.000000
-9.140612,0.787741,1.000000
-1.953708,11.780855,1.000000
-7.342526,8.878339,1.000000
9.545850,6.421394,1.000000
-1.784784,9.313418,1.000000
3.853020,6.458978,1.000000
-0.564855,10.799634,1.000000
2.705246,10.604124,1.000000
-6.720846,5.127633,1.000000
9.798563,1.036583,1.000000
10.624909,4.933793,1.000000
-10.079014,2.639716,1.000000
3.397054,8.161347,1.000000
5.169288,6.501166,1.000000
1.400008,11.787639,1.000000
-2.220363,8.653271,1.000000
7.278768,9.294542,1.000000
1.264397,9.511035,1.000000
-0.484717,11.666328,1.000000
7.036764,6.134250,1.000000
4.385307,9.550267,1.000000
-0.653630,12.242281,1.000000
7.339455,7.019978,1.000000
-3.694871,7.763895,1.000000
-10.004768,7.436302,1.000000
-3.149220,7.441236,1.000000
5.430958,6.494918,1.000000
8.448540,3.031627,1.000000
8.418774,5.911604,1.000000
-1.741905,8.848287,1.000000
-11.256677,0.331932,1.000000
5.554870,9.343291,1.000000
-4.130938,11.266928,1.000000
-4.520050,6.150278,1.000000
-2.601015,7.264513,1.000000
1.359645,8.642846,1.000000
-6.405593,5.055915,1.000000
0.707962,9.178327,1.000000
4.113405,11.043539,1.000000
-5.805132,7.729217,1.000000
-6.287108,4.116602,1.000000
8.426471,3.006625,1.000000
10.863012,4.079058,1.000000
-1.422412,10.766912,1.000000
-7.038772,3.517484,1.000000
-11.099791,0.573833,1.000000
7.499402,4.773185,1.000000
8.298538,6.469870,1.000000
-9.343819,2.860584,1.000000
-7.968119,5.765836,1.000000
5.613114,8.522024,1.000000
-2.461514,8.258201,1.000000
-9.758100,2.054663,1.000000
6.791708,7.572642,1.000000
-9.403609,0.741405,1.000000
11.923873,0.230785,1.000000
-3.920055,9.546284,1.000000
3.286758,11.615379,1.000000
10.957822,5.878051,1.000000
-10.144573,4.822447,1.000000
-10.265362,5.430314,1.000000
-4.890970,8.210149,1.000000
-11.120947,0.563529,1.000000
6.793705,4.305777,1.000000
12.158122,2.773080,1.000000
2.753305,10.908131,1.000000
3.640895,6.802719,1.000000
-8.455452,1.952156,1.000000
-10.957977,0.510751,1.000000
7.159134,6.541594,1.000000
6.030925,6.995663,1.000000
-11.852151,0.504553,1.000000
3.577469,8.287279,1.000000
-8.473643,4.547176,1.000000
-11.017766,4.700381,1.000000
-5.110821,10.353241,1.000000
-9.058152,0.692653,1.000000
-8.732915,4.899155,1.000000
6.381854,4.110060,1.000000
-10.082475,1.984538,1.000000
-8.352253,1.078648,1.000000
7.825070,4.772993,1.000000
-0.508563,9.114809,1.000000
7.918476,5.322475,1.000000
-5.250890,6.823215,1.000000
-11.825947,3.370268,1.000000
-2.339079,11.224638,1.000000
1.044707,10.116764,1.000000
8.138757,7.747762,1.000000
-1.712977,8.479745,1.000000
-10.206733,3.096140,1.000000
-6.477110,10.113502,1.000000
-9.538775,0.612251,1.000000
-6.483906,4.319277,1.000000
10.721708,2.620094,1.000000
-2.416977,7.695168,1.000000
-10.811452,1.609924,1.000000
10.396551,4.668383,1.000000
-2.991026,10.668450,1.000000
7.631363,4.499058,1.000000
8.955681,8.356088,1.000000
-4.705570,5.976358,1.000000
0.664292,9.749854,1.000000
-7.397075,8.799665,1.000000
0.895844,7.605572,1.000000
-6.375411,10.720587,1.000000
-8.443846,8.538579,1.000000
-11.315690,3.092001,1.000000
-8.078874,0.951088,1.000000
-7.590961,4.636229,1.000000
4.750113,6.338577,1.000000
-6.490753,8.227758,1.000000
-6.365027,7.907921,1.000000
-6.323548,6.534030,1.000000
10.472296,5.858953,1.000000
-6.761924,6.549314,1.000000
5.679677,8.348996,1.000000
-0.098136,10.484429,1.000000
7.823707,8.105309,1.000000
-9.997496,1.175554,1.000000
7.293496,5.083934,1.000000
9.017660,7.775305,1.000000
-8.003698,1.694925,1.000000
-1.453147,12.227548,1.000000
-6.017223,6.279173,1.000000
1.060358,9.673418,1.000000
-2.746944,7.238649,1.000000
8.053725,1.960270,1.000000
-5.701899,7.234758,1.000000
-11.100216,4.665999,1.000000
-1.874723,8.526256,1.000000
4.245868,6.374551,1.000000
6.865150,10.128756,1.000000
-9.920097,6.700447,1.000000
5.702425,5.991550,1.000000
-8.542028,8.070084,1.000000
8.188761,1.659699,1.000000
-4.483253,10.261856,1.000000
-4.589397,9.244799,1.000000
4.515848,9.743644,1.000000
-9.821071,4.870306,1.000000
-9.349296,1.967341,1.000000
2.988858,12.056666,1.000000
3.380183,9.883391,1.000000
-7.235988,7.459026,1.000000
11.829909,3.153444,1.000000
-2.220605,11.654082,1.000000
-6.555933,6.970582,1.000000
4.125996,7.251681,1.000000
-4.863518,8.974109,1.000000
-10.401906,3.334285,1.000000
-1.190194,11.774366,1.000000
4.346915,9.075377,1.000000
6.408008,8.782600,1.000000
-9.338822,2.955073,1.000000
-0.032277,8.240893,1.000000
-5.394492,10.539157,1.000000
5.136919,10.654426,1.000000
-0.400210,8.910504,1.000000
3.526229,10.545977,1.000000
8.947093,7.020212,1.000000
-3.932349,9.829605,1.000000
8.765550,5.222867,1.000000
-8.485811,3.166716,1.000000
8.695389,5.558170,1.000000
-0.821849,8.535203,1.000000
-6.181268,6.671865,1.000000
-2.053997,9.103980,1.000000
-8.536314,3.499271,1.000000
8.246375,7.626723,1.000000
-8.288766,6.362132,1.000000
10.839329,1.222617,1.000000
-8.968197,5.418314,1.000000
-3.442991,7.604192,1.000000
-5.169889,5.911159,1.000000
3.568567,8.540158,1.000000
1.957115,8.478739,1.000000
6.220400,5.848725,1.000000
-10.166116,1.926683,1.000000
-8.874443,1.633377,1.000000
6.995675,7.994999,1.000000
3.469506,9.768574,1.000000
-5.124169,8.163301,1.000000
-10.368460,2.907887,1.000000
-5.981905,4.715733,1.000000
2.717719,10.811796,1.000000
-9.818754,6.730834,1.000000
0.900662,7.576348,1.000000
7.796171,0.720976,1.000000
-7.341135,3.265467,1.000000
7.971048,0.474928,1.000000
-7.665684,7.036939,1.000000
-7.217718,6.955699,1.000000
-9.559750,3.636817,1.000000
6.443539,9.464183,1.000000
9.842762,1.641434,1.000000
10.364879,6.854903,1.000000
-6.857043,6.468193,1.000000
6.587657,7.963993,1.000000
5.417159,5.240450,1.000000
2.694647,11.372534,1.000000
-4.421145,9.752929,1.000000
3.690567,8.816829,1.000000
0.886555,8.739341,1.000000
2.104550,7.364478,1.000000
-12.019269,1.780650,1.000000
0.802878,10.384398,1.000000
-1.867069,7.829159,1.000000
-9.297331,4.390569,1.000000
-11.423991,4.042906,1.000000
0.538008,8.810187,1.000000
-0.005935,-12.440475,-1.000000
0.770175,-8.447535,-1.000000
-0.290764,-11.428422,-1.000000
19.367893,-11.682957,-1.000000
6.909305,-12.367662,-1.000000
17.452752,-7.034449,-1.000000
3.057462,-8.871232,-1.000000
2.733688,-13.278456,-1.000000
0.306141,-7.975444,-1.000000
4.575175,-15.689044,-1.000000
19.781713,-12.297430,-1.000000
17.922247,-14.301103,-1.000000
1.248686,-8.778712,-1.000000
12.636117,-15.360914,-1.000000
8.215366,-15.022539,-1.000000
20.728554,-9.068991,-1.000000
21.710972,-7.685169,-1.000000
6.514557,-13.180613,-1.000000
1.264697,-11.637890,-1.000000
2.194785,-10.292942,-1.000000
1.486570,-13.627513,-1.000000
4.510794,-10.666256,-1.000000
-1.606922,-7.850918,-1.000000
10.020232,-15.260715,-1.000000
11.489319,-13.114717,-1.000000
16.615121,-10.783510,-1.000000
16.103120,-11.693206,-1.000000
7.516103,-15.807037,-1.000000
13.037339,-14.205575,-1.000000
17.421091,-8.113489,-1.000000
4.026727,-13.720636,-1.000000
18.898308,-5.413434,-1.000000
3.075548,-8.041613,-1.000000
9.628084,-15.001113,-1.000000
-2.179497,-7.803216,-1.000000
4.924347,-10.700562,-1.000000
6.347393,-13.000935,-1.000000
15.350983,-14.011082,-1.000000
13.825878,-12.386538,-1.000000
5.840050,-13.863455,-1.000000
3.337062,-10.847004,-1.000000
14.865115,-13.850570,-1.000000
-1.038256,-10.847666,-1.000000
2.918156,-10.824368,-1.000000
22.028444,-7.788047,-1.000000
4.312384,-12.100185,-1.000000
16.544878,-15.557596,-1.000000
13.042003,-12.529193,-1.000000
1.499770,-9.299778,-1.000000
1.875936,-10.075946,-1.000000
3.408414,-14.215281,-1.000000
0.776404,-5.869508,-1.000000
8.971033,-13.366809,-1.000000
5.768678,-15.996023,-1.000000
0.965037,-11.091414,-1.000000
3.471804,-14.982792,-1.000000
17.555993,-13.559228,-1.000000
15.715547,-14.518371,-1.000000
13.465127,-15.272435,-1.000000
3.603442,-10.652799,-1.000000
17.380210,-9.889042,-1.000000
10.765298,-12.926381,-1.000000
13.205537,-16.860006,-1.000000
13.552694,-12.333669,-1.000000
0.928752,-8.542937,-1.000000
19.104629,-8.285498,-1.000000
12.633338,-15.680790,-1.000000
18.370356,-7.347596,-1.000000
8.122560,-12.261548,-1.000000
18.299179,-12.959833,-1.000000
21.198813,-6.303900,-1.000000
21.021973,-5.994517,-1.000000
6.672253,-13.942790,-1.000000
16.354265,-14.252276,-1.000000
12.035284,-15.438994,-1.000000
18.736544,-9.565026,-1.000000
17.354730,-12.061153,-1.000000
20.937640,-6.308723,-1.000000
4.042192,-13.672147,-1.000000
1.532276,-7.520650,-1.000000
0.942184,-12.586389,-1.000000
13.627434,-16.633561,-1.000000
13.010709,-16.331190,-1.000000
13.938433,-12.082508,-1.000000
-2.236313,-7.513944,-1.000000
4.113709,-11.714676,-1.000000
4.206823,-13.129055,-1.000000
17.796826,-8.132650,-1.000000
1.997323,-13.657764,-1.000000
17.104896,-15.253073,-1.000000
6.107775,-14.443282,-1.000000
4.079690,-14.834567,-1.000000
1.585506,-5.641503,-1.000000
5.071950,-14.562285,-1.000000
3.368895,-12.548456,-1.000000
-0.822252,-9.352660,-1.000000
13.435255,-15.304029,-1.000000
14.769220,-10.817353,-1.000000
16.794589,-8.846550,-1.000000
6.468530,-14.132877,-1.000000
16.787557,-15.354991,-1.000000
22.113178,-5.583453,-1.000000
17.226411,-10.025726,-1.000000
10.771092,-12.798273,-1.000000
17.336491,-12.502440,-1.000000
5.027533,-13.370363,-1.000000
8.724987,-15.963413,-1.000000
17.797278,-12.077270,-1.000000
18.447413,-5.947242,-1.000000
12.981621,-14.791162,-1.000000
17.725885,-9.436445,-1.000000
10.453764,-12.611276,-1.000000
13.624747,-15.256973,-1.000000
2.973148,-10.681518,-1.000000
20.772202,-9.618702,-1.000000
2.473628,-14.362594,-1.000000
1.499283,-7.735538,-1.000000
15.368180,-15.579751,-1.000000
18.649330,-8.576759,-1.000000
10.677808,-15.388397,-1.000000
21.794220,-6.634049,-1.000000
17.002989,-9.544210,-1.000000
9.094901,-14.728412,-1.000000
7.330514,-17.177800,-1.000000
17.526311,-9.650683,-1.000000
9.387066,-14.598853,-1.000000
19.951857,-6.025462,-1.000000
10.705955,-12.872997,-1.000000
14.367573,-11.756951,-1.000000
6.553183,-12.366739,-1.000000
0.697281,-9.206127,-1.000000
2.686080,-13.505180,-1.000000
14.953829,-13.898178,-1.000000
2.197475,-13.186295,-1.000000
-0.856608,-7.609828,-1.000000
15.828921,-10.708676,-1.000000
0.110379,-8.744754,-1.000000
5.582205,-13.116321,-1.000000
3.944709,-12.832882,-1.000000
17.746954,-9.382598,-1.000000
2.686883,-14.174109,-1.000000
15.565427,-12.788796,-1.000000
2.558575,-11.844329,-1.000000
4.012315,-10.441035,-1.000000
19.616729,-8.301817,-1.000000
12.917691,-14.421047,-1.000000
-0.775524,-10.844500,-1.000000
13.432920,-14.943795,-1.000000
12.912630,-12.085553,-1.000000
-2.175238,-7.619964,-1.000000
7.202790,-12.090352,-1.000000
8.595527,-14.388871,-1.000000
15.891474,-12.126033,-1.000000
17.419178,-9.033116,-1.000000
2.434937,-12.991550,-1.000000
17.780353,-8.571937,-1.000000
13.588212,-15.601675,-1.000000
10.897054,-16.177724,-1.000000
1.441410,-6.398679,-1.000000
1.820239,-9.463946,-1.000000
19.995018,-9.741106,-1.000000
11.916412,-14.162653,-1.000000
2.148893,-9.638305,-1.000000
3.683666,-12.265193,-1.000000
16.115275,-10.444365,-1.000000
9.114177,-17.370700,-1.000000
14.890654,-14.138478,-1.000000
0.212529,-10.357739,-1.000000
4.998518,-13.001557,-1.000000
-0.995775,-7.667892,-1.000000
16.806914,-9.410611,-1.000000
1.735367,-8.437181,-1.000000
20.689622,-5.132104,-1.000000
2.763995,-7.275981,-1.000000
21.027171,-5.858215,-1.000000
18.539909,-6.664387,-1.000000
13.873277,-15.246418,-1.000000
17.586300,-9.046764,-1.000000
10.561318,-15.409246,-1.000000
-1.287812,-8.260214,-1.000000
18.328256,-12.490222,-1.000000
2.698086,-13.081239,-1.000000
6.218573,-16.093281,-1.000000
8.000481,-16.135288,-1.000000
3.279084,-9.221059,-1.000000
18.055545,-8.490255,-1.000000
12.747110,-12.955345,-1.000000
1.341622,-11.298591,-1.000000
20.077707,-8.840022,-1.000000
5.718511,-14.696772,-1.000000
9.327248,-12.509060,-1.000000
1.314006,-7.651276,-1.000000
14.075988,-14.866320,-1.000000
15.250330,-15.114450,-1.000000
9.178085,-14.220119,-1.000000
0.650862,-10.601342,-1.000000
8.724833,-13.284913,-1.000000
6.626055,-16.055757,-1.000000
19.598831,-9.973950,-1.000000
7.432083,-16.880078,-1.000000
20.231160,-12.005344,-1.000000
2.430394,-12.486554,-1.000000
10.734346,-14.446782,-1.000000
14.828497,-15.846883,-1.000000
1.159442,-5.018510,-1.000000
1.955701,-7.725305,-1.000000
-0.296846,-6.425825,-1.000000
3.488249,-8.782552,-1.000000
4.975854,-11.937429,-1.000000
15.824311,-12.678086,-1.000000
6.257093,-13.933773,-1.000000
6.010223,-11.882321,-1.000000
3.723942,-11.622555,-1.000000
5.549696,-14.903873,-1.000000
9.673140,-15.067387,-1.000000
16.811441,-11.528836,-1.000000
18.212637,-7.588322,-1.000000
13.162033,-17.047766,-1.000000
1.303766,-6.888651,-1.000000
21.762384,-5.864433,-1.000000
20.812992,-8.470399,-1.000000
20.204116,-9.206634,-1.000000
18.649090,-5.542718,-1.000000
20.697595,-8.096335,-1.000000
17.688582,-7.004371,-1.000000
11.355119,-13.462978,-1.000000
10.266803,-15.178407,-1.000000
11.710386,-15.196254,-1.000000
19.249522,-5.800907,-1.000000
12.871332,-15.977548,-1.000000
8.694358,-14.044682,-1.000000
5.159262,-11.353926,-1.000000
20.441875,-5.095884,-1.000000
20.509794,-10.803319,-1.000000
17.688157,-7.639288,-1.000000
4.320868,-13.166657,-1.000000
19.122872,-11.247498,-1.000000
13.228443,-16.278796,-1.000000
17.464938,-7.519839,-1.000000
3.690664,-11.198577,-1.000000
7.660501,-13.148463,-1.000000
0.661954,-10.692314,-1.000000
10.606232,-13.641190,-1.000000
19.232464,-8.655185,-1.000000
2.846190,-13.320320,-1.000000
4.919267,-12.549601,-1.000000
17.418897,-12.095635,-1.000000
21.140276,-9.923088,-1.000000
15.897089,-14.621675,-1.000000
21.778693,-8.784556,-1.000000
20.416269,-7.581125,-1.000000
15.691392,-13.059380,-1.000000
13.840933,-12.088957,-1.000000
1.791909,-7.021531,-1.000000
18.415653,-10.920488,-1.000000
1.182806,-8.924806,-1.000000
20.425630,-9.246044,-1.000000
19.852401,-12.034325,-1.000000
17.005340,-12.484308,-1.000000
4.777749,-12.717583,-1.000000
16.254526,-9.902833,-1.000000
18.328353,-7.437084,-1.000000
3.287071,-13.722609,-1.000000
21.198721,-6.500518,-1.000000
20.101205,-9.404290,-1.000000
16.756784,-9.788264,-1.000000
18.288612,-5.283821,-1.000000
20.664845,-6.244811,-1.000000
7.691746,-14.302691,-1.000000
17.606345,-11.279272,-1.000000
13.168039,-13.367541,-1.000000
18.776955,-7.429971,-1.000000
17.571358,-7.182420,-1.000000
12.815962,-12.652616,-1.000000
5.788904,-13.929913,-1.000000
11.036507,-15.105370,-1.000000
5.495793,-11.292258,-1.000000
18.751720,-5.914692,-1.000000
17.701967,-7.559415,-1.000000
1.715212,-8.927018,-1.000000
17.634051,-9.426117,-1.000000
3.321249,-14.419597,-1.000000
13.363284,-15.078350,-1.000000
11.903968,-13.653169,-1.000000
4.372228,-12.487092,-1.000000
3.395988,-14.226367,-1.000000
21.534817,-5.277826,-1.000000
18.599825,-7.646785,-1.000000
15.773929,-11.594879,-1.000000
0.859388,-5.787741,-1.000000
8.046292,-16.780855,-1.000000
2.657474,-13.878339,-1.000000
19.545850,-11.421394,-1.000000
8.215216,-14.313418,-1.000000
13.853020,-11.458978,-1.000000
9.435145,-15.799634,-1.000000
12.705246,-15.604124,-1.000000
3.279154,-10.127633,-1.000000
19.798563,-6.036583,-1.000000
20.624909,-9.933793,-1.000000
-0.079014,-7.639716,-1.000000
13.397054,-13.161347,-1.000000
15.169288,-11.501166,-1.000000
11.400008,-16.787639,-1.000000
7.779637,-13.653271,-1.000000
17.278768,-14.294542,-1.000000
11.264397,-14.511035,-1.000000
9.515283,-16.666328,-1.000000
17.036764,-11.134250,-1.000000
14.385307,-14.550267,-1.000000
9.346370,-17.242281,-1.000000
17.339455,-12.019978,-1.000000
6.305129,-12.763895,-1.000000
-0.004768,-12.436302,-1.000000
6.850780,-12.441236,-1.000000
15.430958,-11.494918,-1.000000
18.448540,-8.031627,-1.000000
18.418774,-10.911604,-1.000000
8.258095,-13.848287,-1.000000
-1.256677,-5.331932,-1.000000
15.554870,-14.343291,-1.000000
5.869062,-16.266928,-1.000000
5.479950,-11.150278,-1.000000
7.398985,-12.264513,-1.000000
11.359645,-13.642846,-1.000000
3.594407,-10.055915,-1.000000
10.707962,-14.178327,-1.000000
14.113405,-16.043539,-1.000000
4.194868,-12.729217,-1.000000
3.712892,-9.116602,-1.000000
18.426471,-8.006625,-1.000000
20.863012,-9.079058,-1.000000
8.577588,-15.766912,-1.000000
2.961228,-8.517484,-1.000000
-1.099791,-5.573833,-1.000000
17.499402,-9.773185,-1.000000
18.298538,-11.469870,-1.000000
0.656181,-7.860584,-1.000000
2.031881,-10.765836,-1.000000
15.613114,-13.522024,-1.000000
7.538486,-13.258201,-1.000000
0.241900,-7.054663,-1.000000
16.791708,-12.572642,-1.000000
0.596391,-5.741405,-1.000000
21.923873,-5.230785,-1.000000
6.079945,-14.546284,-1.000000
13.286758,-16.615379,-1.000000
20.957822,-10.878051,-1.000000
-0.144573,-9.822447,-1.000000
-0.265362,-10.430314,-1.000000
5.109030,-13.210149,-1.000000
-1.120947,-5.563529,-1.000000
16.793705,-9.305777,-1.000000
22.158122,-7.773080,-1.000000
12.753305,-15.908131,-1.000000
13.640895,-11.802719,-1.000000
1.544548,-6.952156,-1.000000
-0.957977,-5.510751,-1.000000
17.159134,-11.541594,-1.000000
16.030925,-11.995663,-1.000000
-1.852151,-5.504553,-1.000000
13.577469,-13.287279,-1.000000
1.526357,-9.547176,-1.000000
-1.017766,-9.700381,-1.000000
4.889179,-15.353241,-1.000000
0.941848,-5.692653,-1.000000
